ID;Q1_niveau;Q2_gabarit;Q3_usage;Q4_distance;Q5_poids;Q6_terrain;Q7_loisir;Q8_suspension;Q9_budget;Q10_priorité;warning1;warning2;warning3;PROFIL
w13134;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13135;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;suspension;;P5_indecis
w13136;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13137;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13138;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;;suspension;;P2_2_multimodale
w13139;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13140;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13141;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;;;;P2_2_multimodale
w13142;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;;;;P2_2_multimodale
w13143;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;;;;P2_2_multimodale
w13144;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;;;;P2_2_multimodale
w13145;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;;;;P2_2_multimodale
w13146;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_2_multimodale
w13147;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;;;;P2_2_multimodale
w13148;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;;;;P2_3_multimodale_suspendu
w13149;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;;;;P2_2_multimodale
w13150;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;;suspension;;P2_2_multimodale
w13151;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13152;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13153;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;suspension;;P2_2_multimodale
w13154;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13155;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13156;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;;suspension;;P2_2_multimodale
w13157;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13158;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13159;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13160;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;;;;P2_2_multimodale
w13161;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;;;;P2_2_multimodale
w13162;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13163;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;;;;P2_2_multimodale
w13164;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_2_multimodale
w13165;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;;;;P2_2_multimodale
w13166;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;;;;P2_3_multimodale_suspendu
w13167;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;;;;P2_2_multimodale
w13168;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;;suspension;;P5_indecis
w13169;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13170;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13171;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;suspension;;P5_indecis
w13172;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13173;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13174;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;;suspension;;P2_2_multimodale
w13175;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;;suspension;;P2_2_multimodale
w13176;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13177;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13178;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13179;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13180;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13181;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
w13182;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13183;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;;;;P5_indecis
w13184;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;;;;P5_indecis
w13185;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13186;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;;suspension;;P5_indecis
w13187;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;;suspension;;P5_indecis
w13188;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13189;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;suspension;;P5_indecis
w13190;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;suspension;;P5_indecis
w13191;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13192;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;;suspension;;P5_indecis
w13193;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;;suspension;;P5_indecis
w13194;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;;suspension;;P2_2_multimodale
w13195;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13196;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13197;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13198;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13199;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
w13200;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13201;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;;;;P5_indecis
w13202;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;;;;P5_indecis
w13203;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13204;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13205;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13206;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;;;P2_2_multimodale
w13207;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13208;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
w13209;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_2_multimodale
w13210;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;;;;P5_indecis
w13211;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;;;;P5_indecis
w13212;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;;;;P2_2_multimodale
w13213;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13214;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13215;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13216;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13217;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
w13218;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13219;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;;;;P5_indecis
w13220;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;;;;P5_indecis
w13221;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13222;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13223;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13224;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;;;P2_2_multimodale
w13225;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13226;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
w13227;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_2_multimodale
w13228;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;;;;P5_indecis
w13229;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;;;;P5_indecis
w13230;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;;;;P2_2_multimodale
w13231;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13232;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13233;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13234;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13235;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
w13236;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13237;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;;;;P5_indecis
w13238;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;;;;P5_indecis
w13239;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;;;;P2_3_multimodale_suspendu
w13240;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;;;;P5_indecis
w13241;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;;;;P5_indecis
w13242;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;;;;P2_2_multimodale
w13243;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;;;;P5_indecis
w13244;Q1_wheeler;Q2_gabarit_lourd;Q3_tout;Q4_distance1_courte;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;;;;P5_indecis
