ID;Q1_niveau;Q2_gabarit;Q3_usage;Q4_distance;Q5_poids;Q6_terrain;Q7_loisir;Q8_suspension;Q9_budget;Q10_priorité;warning1;warning2;warning3;PROFIL
n15171;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15172;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15173;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15174;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15175;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15176;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15177;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15178;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15179;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15180;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15181;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15182;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15183;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15184;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15185;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15186;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15187;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15188;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15189;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15190;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15191;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15192;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15193;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15194;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15195;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15196;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15197;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15198;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15199;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15200;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15201;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15202;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15203;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15204;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15205;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15206;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15207;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15208;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15209;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15210;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15211;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15212;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15213;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15214;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15215;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15216;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15217;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15218;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15219;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15220;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15221;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15222;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15223;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15224;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15225;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15226;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15227;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15228;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15229;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15230;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15231;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15232;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15233;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15234;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15235;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15236;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15237;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15238;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15239;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15240;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15241;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15242;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15243;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15244;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15245;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15246;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15247;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15248;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15249;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15250;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15251;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15252;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15253;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15254;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15255;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15256;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15257;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15258;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15259;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15260;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15261;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15262;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15263;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15264;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15265;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
n15266;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15267;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15268;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n15269;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n15270;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15271;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P5_indecis
n15272;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P0_reveur
n15273;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P0_reveur
n15274;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_modere;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P0_reveur
